"","1_julian_day","2_Min_temp","3_Max_temp","4_Mean_temp","5_Temperature_on_day_prior","6_Humidity","7_Humidity_on_day_prior","8_Precipitation","9_Precipitation_on_day_prior","10_stream_invertebrates","11_stream_frogs","12_stream_salamanders","13_stream_Amphibians","14_stream_lizards","15_stream_fence_lizards","16_stream_anoles","17_stream_snakes","18_stream_reptiles","19_field_invertebrates","20_field_frogs","21_field_salamanders","22_field_Amphibians","23_field_lizards","24_field_fence_lizards","25_field_anoles","26_field_snakes","27_field_reptiles","28_edge_invertebrates","29_edge_frogs","30_edge_salamanders","31_edge_Amphibians","32_edge_lizards","33_edge_fence_lizards","34_edge_anoles","35_edge_snakes","36_edge_reptiles","37_forest_invertebrates","38_forest_frogs","39_forest_salamanders","40_forest_Amphibians","41_forest_lizards","42_forest_fence_lizards","43_forest_anoles","44_forest_snakes","45_forest_reptiles","46_sampling_day"
"745","23015",-2.8,15.6,5.3,3.2,55.7,61.8,79.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"746","23016",0.6,16.7,9.6,5.3,45.5,55.7,0,79.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"747","23017",9.2,17.9,14,9.6,87,45.5,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"748","23018",12.9,18.9,16.4,14,97.7,87,0.534,2.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"749","23019",12.9,21.7,17.5,16.4,65.6,97.7,0.018,0.534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750","23020",5,14.4,10.1,17.5,57,65.6,0.239,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"751","23021",6.7,10,8.2,10.1,68.8,57,32.722,0.239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"752","23022",7,10,8.3,8.2,98.5,68.8,45,32.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"753","23023",2.8,11.2,6.8,8.3,76.2,98.5,5.452,45,145,0,0,0,0,0,0,0,0,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,1
"754","23024",-1.7,14.7,7,6.8,61.3,76.2,0,5.452,108,0,0,0,0,0,0,0,0,2893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,1
"755","23025",4.4,17.2,11.9,7,80.9,61.3,56.947,0,43,0,1,1,0,0,0,0,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,1
"756","23026",1.2,9.4,5.2,11.9,70.3,80.9,0,56.947,28,0,1,1,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,1
"757","23027",-1.2,10,4.4,5.2,65.5,70.3,0,0,49,0,1,1,0,0,0,1,1,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,1,1,0,1,0,1,1
"758","23028",-2.8,15,8,4.4,50.9,65.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"759","23029",6.6,17.9,11.8,8,75.3,50.9,26.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"760","23030",11.7,16.7,13.7,11.8,97.4,75.3,73.25,26.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"761","23031",13.9,18.9,15.9,13.7,97.6,97.4,0.002,73.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"762","23032",12.2,16.7,13.9,15.9,94.4,97.6,0.312,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"763","23033",8.4,12.8,10.4,13.9,96.6,94.4,81.415,0.312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"764","23034",2.2,11.8,7.5,10.4,64.7,96.6,0.074,81.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"765","23035",-0.7,13.4,6.6,7.5,48.4,64.7,0,0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"766","23036",6,17.2,11.3,6.6,65.8,48.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"767","23037",6.1,20,12.5,11.3,55.5,65.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"768","23038",8.7,21.2,14.8,12.5,54.2,55.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"769","23039",12.5,24.4,18.9,14.8,63.7,54.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770","23040",12.3,20,16.1,18.9,88.2,63.7,2.764,0,34,0,1,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,25,0,0,0,0,0,0,0,0,1
"771","23041",11.2,15.6,12.5,16.1,78.4,88.2,101.947,2.764,17,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1
"772","23042",6.8,11.1,9,12.5,85.3,78.4,8.032,101.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"773","23043",3.3,8.3,6.1,9,92.8,85.3,135.596,8.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"774","23044",1.6,17.9,9.8,6.1,57.2,92.8,7.508,135.596,149,0,0,0,0,0,0,0,0,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,1
"775","23045",4.9,21.7,13.6,9.8,50.1,57.2,0,7.508,273,0,0,0,0,0,0,0,0,3195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,1,0,1,0,1,1
"776","23046",11.6,22.2,17.2,13.6,78.1,50.1,0,0,78,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1
"777","23047",16,23.9,19.8,17.2,79.7,78.1,0,0,66,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,1
"778","23048",1.2,20,9.7,19.8,77.3,79.7,6.766,0,32,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,1
"779","23049",-2.1,13.9,5.5,9.7,55.4,77.3,0,6.766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"780","23050",5,17.9,11.3,5.5,56.1,55.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"781","23051",8.2,18.9,13.8,11.3,77.9,56.1,0,0,174,0,0,0,0,0,0,0,0,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,1
"782","23052",15.1,24.4,19.5,13.8,85.6,77.9,0,0,677,0,0,0,0,0,0,0,0,5588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,1
"783","23053",16.2,27.9,21.3,19.5,77.8,85.6,0,0,132,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,1
"784","23054",19.4,26.1,22,21.3,85.6,77.8,0,0,89,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,1
"785","23055",15.7,25,20.4,22,89.1,85.6,3.505,0,27,0,0,0,0,0,0,1,2,972,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,38,0,0,0,0,0,0,0,0,1
"786","23056",12.9,25.6,17.9,20.4,88.9,89.1,0,3.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"787","23057",16.7,25.7,20.1,17.9,78,88.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"788","23058",15.6,25.7,20.4,20.1,79.5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"789","23059",18.3,26.7,21.9,20.4,66.6,79.5,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790","23060",18.1,25.7,21.4,21.9,82.9,66.6,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"791","23061",15,21.2,17.9,21.4,91.6,82.9,76.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
"792","23062",15.7,25.8,19.8,17.9,84.2,91.6,31.076,76.222,17,0,1,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,16,0,0,0,0,0,0,0,0,1
"793","23063",8.9,23.4,16.8,19.8,66.2,84.2,126.319,31.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"794","23064",10.6,24.4,16.8,16.8,52.8,66.2,0,126.319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"795","23065",11.1,27.2,19.5,16.8,62.5,52.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"796","23066",18.3,28.4,22,19.5,69.3,62.5,35.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"797","23067",12.2,21.7,16.8,22,33.7,69.3,0,35.378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"798","23068",13.8,18.9,15.7,16.8,46.1,33.7,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"799","23069",8.4,17.2,14,15.7,86.9,46.1,33.038,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"800","23070",5,20.7,13.1,14,54.6,86.9,39.21,33.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"801","23071",13.9,19.2,17.3,13.1,85.6,54.6,13.52,39.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"802","23072",6.2,15.7,11,17.3,63.9,85.6,204.96,13.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"803","23073",0.1,12.9,6.1,11,52.6,63.9,12.614,204.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"804","23074",0,16.2,7.7,6.1,44.6,52.6,32.647,12.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"805","23075",3.8,21.2,12.6,7.7,45,44.6,34.858,32.647,15,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,4,8,0,0,0,2,0,1,0,2,1
"806","23076",8.2,17.9,14.1,12.6,92.4,45,53.842,34.858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"807","23077",3.4,11.9,7.6,14.1,60,92.4,0.621,53.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"808","23078",0,8.9,4.7,7.6,44.4,60,0.292,0.621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"809","23079",-3.3,12.9,4.4,4.7,47.3,44.4,0,0.292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"810","23080",2.1,17.2,10.3,4.4,42.5,47.3,9.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"811","23081",9.3,23.4,15.6,10.3,64.9,42.5,28.825,9.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"812","23082",12.7,25.7,18.3,15.6,72.2,64.9,89.261,28.825,14,0,0,1,1,0,1,0,1,26,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,0,4,16,0,0,0,1,0,1,0,1,1
"813","23083",14,26.7,20.1,18.3,78.3,72.2,148.719,89.261,8,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,1,1
"814","23084",15.1,29.4,22.8,20.1,72.4,78.3,55.856,148.719,16,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,2,29,0,0,0,0,0,0,0,0,1
