name,Sampling day?,Julian_Day,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Auburn, Alabama",,22052,2/21/2022,12.9,10.6,11.7,12.9,10.6,11.7,8,80.4,18.4,100,54.17,rain,0,0,33.8,14.7,96.8,1025.1,96.4,14.7,19.8,1.7,1,10,2022-02-21 6:18:37,2022-02-21 17:32:54,0.62,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22053,2/22/2022,23.9,12.9,17.5,23.9,12.9,17.5,14.9,85.9,0,0,0,rain,0,0,38.2,18.3,166.5,1023.1,63.1,13.3,115.4,10,6,10,2022-02-22 6:17:31,2022-02-22 17:33:44,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,22054,2/23/2022,25.7,15.7,19.6,25.7,15.7,19.6,16.6,83.4,0,0,0,rain,0,0,27.7,20.4,190,1022.4,54.3,13.6,111.8,9.7,6,10,2022-02-23 6:16:25,2022-02-23 17:34:34,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,22055,2/24/2022,25.7,16.6,19.7,25.7,16.6,19.7,15.7,79.2,0,0,0,rain,0,0,33.5,24,205.1,1022,54.2,13.3,138.9,12.2,7,10,2022-02-24 6:15:18,2022-02-24 17:35:23,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,72228403892,KCSG"
"Auburn, Alabama",,22056,2/25/2022,17.9,8.4,14.9,17.9,7.8,14.8,12.4,85.6,1.28,100,8.33,rain,0,0,34.9,20.4,285.2,1024.9,84.4,16,44.7,4.1,1,10,2022-02-25 6:14:10,2022-02-25 17:36:12,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,72228403892,KCSG"
"Auburn, Alabama",,22057,2/26/2022,18.4,3.9,11.6,18.4,1.1,10.3,3.4,60.2,0,0,0,,0,0,32.4,20.4,244,1027,53.3,16,140.3,12.3,6,10,2022-02-26 6:13:01,2022-02-26 17:37:01,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,72228403892,KCSG"
"Auburn, Alabama",,22058,2/27/2022,15,9.4,12.5,15,7.5,12.3,8.3,76.1,0,0,0,rain,0,0,37.1,25.5,231.3,1021.6,95.3,15.8,57.5,5.2,3,10,2022-02-27 6:11:52,2022-02-27 17:37:49,0.94,Overcast,Cloudy skies throughout the day.,cloudy,"TKGA1,KAUO,72225013829,KLSF,72225593842,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,22059,2/28/2022,18.4,7.2,12,18.4,4.6,11.1,4.9,63.7,0,0,0,,0,0,41,20.5,139.3,1021.5,48.2,16,180.6,15.7,7,10,2022-02-28 6:10:42,2022-02-28 17:38:38,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22060,3/1/2022,21.2,6.1,13.1,21.2,3.8,12.4,0,44.2,0,0,0,,0,0,25.9,16.5,197.6,1021.8,0,16,204.7,17.8,8,10,2022-03-01 6:09:31,2022-03-01 17:39:25,1,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22061,3/2/2022,24.4,5.6,15.7,24.4,3.6,15.3,0.9,41.3,0,0,0,,0,0,22,12.9,243.7,1021.8,0,16,211.7,18.2,8,10,2022-03-02 6:08:19,2022-03-02 17:40:13,1,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22062,3/3/2022,25,9.9,17.6,25,8.7,17.5,1.7,36.5,0,0,0,,0,0,25.2,18.3,282.6,1022.1,0,16,198.5,17,8,10,2022-03-03 6:07:07,2022-03-03 17:41:00,0,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,22063,3/4/2022,27.2,8.3,19,26.3,6.8,18.7,3.3,38.9,0,0,0,,0,0,27.8,16.5,162,1024.4,0,16,207.9,18.1,8,10,2022-03-04 6:05:54,2022-03-04 17:41:46,0.02,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,22064,3/5/2022,25.7,12.8,19.1,25.7,12.8,19.1,10.3,59.2,0,0,0,,0,0,33.4,27.5,143.6,1025.3,0.1,15.9,196.2,17,7,10,2022-03-05 6:04:41,2022-03-05 17:42:33,0.04,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,22065,3/6/2022,26.2,13.8,20.4,26.2,13.8,20.4,13.4,65.9,0,0,0,,0,0,35.3,23.9,159.5,1023.5,47.7,16,153,13.3,6,10,2022-03-06 6:03:27,2022-03-06 17:43:19,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,22066,3/7/2022,25.7,14.3,18.1,25.7,14.3,18.1,15.6,86,6.35,100,20.83,rain,0,0,53.6,38.6,195.9,1018.6,69.4,15.7,98,8.3,5,30,2022-03-07 6:02:12,2022-03-07 17:44:05,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22067,3/8/2022,14.4,10,11.1,14.4,10,11.1,9.7,91.3,9.76,100,16.67,rain,0,0,30.6,24,97.4,1017,99.5,14.5,31.5,2.7,1,10,2022-03-08 6:00:57,2022-03-08 17:44:50,0.16,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,22068,3/9/2022,15.6,9.4,12.4,15.6,9.4,12.4,10.6,89,4.8,100,16.67,rain,0,0,37.1,27.5,260.8,1013.2,66.9,13.7,54,4.7,2,10,2022-03-09 5:59:42,2022-03-09 17:45:35,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22069,3/10/2022,21.2,9.4,14.2,21.2,8.4,14.2,8.8,72,0,0,0,rain,0,0,18.4,12.9,165.4,1016.1,46.7,16,184,15.8,8,10,2022-03-10 5:58:26,2022-03-10 17:46:20,0.25,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,22070,3/11/2022,16.2,12.8,14.4,16.2,12.8,14.4,12.9,90.8,0,0,0,rain,0,0,29.9,12.9,97,1013.1,100,12.9,48.2,4.2,2,10,2022-03-11 5:57:10,2022-03-11 17:47:05,0.3,Overcast,Cloudy skies throughout the day.,cloudy,"TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22071,3/12/2022,15,-1.6,3.1,15,-8.4,-1.7,-4.2,62.1,7.76,100,12.5,rain,0,0,64.9,44.4,320.3,1018.6,53.1,15.4,216.9,18.6,8,10,2022-03-12 5:55:53,2022-03-12 17:47:50,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22072,3/13/2022,13.4,-4.4,4.3,13.4,-7.6,3.3,-9,42.4,0,0,0,,0,0,13,11.1,161.7,1030.6,0,16,243.3,20.1,8,10,2022-03-13 6:54:37,2022-03-13 18:48:34,0.39,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22073,3/14/2022,18.9,1.7,11.3,18.9,0.2,10.8,-4,36.7,0,0,0,,0,0,27.7,18.3,121.1,1028.8,4.2,16,231.2,19.8,8,10,2022-03-14 6:53:19,2022-03-14 18:49:18,0.43,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,22074,3/15/2022,17.2,11.1,14.1,17.2,11.1,14.1,11.2,83.5,22.42,100,45.83,rain,0,0,51.1,20.5,107.1,1021.6,90.7,13.5,40.5,3.6,2,10,2022-03-15 6:52:02,2022-03-15 18:50:02,0.46,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,22075,3/16/2022,20.7,11.1,15.6,20.7,11.1,15.6,13.1,85.9,13.87,100,37.5,rain,0,0,47.8,20.5,185.7,1014.8,68.8,14.9,123.6,10.8,5,30,2022-03-16 6:50:44,2022-03-16 18:50:45,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22076,3/17/2022,23.4,7.9,15.8,23.4,6.6,15.7,10.6,74.5,0,0,0,rain,0,0,25.9,13,130.9,1016.1,1.3,14.3,217.3,18.6,8,10,2022-03-17 6:49:26,2022-03-17 18:51:29,0.5,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,22077,3/18/2022,16.1,12.1,14.4,16.1,12.1,14.4,13.3,93.7,20.78,100,20.83,rain,0,0,53.6,18.4,145.5,1014.2,68.4,13.1,16.5,1.3,1,10,2022-03-18 6:48:08,2022-03-18 18:52:12,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22078,3/19/2022,19.9,10.5,16,19.9,10.5,16,9.4,68.2,1.07,100,8.33,rain,0,0,42.1,22.1,272.4,1016.8,39.6,15.4,242.2,20.8,8,10,2022-03-19 6:46:50,2022-03-19 18:52:55,0.51,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KALX,TKGA1,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,KCSG"
"Auburn, Alabama",,22079,3/20/2022,22.6,3.2,13.1,22.6,3.2,13,2.7,57.1,0,0,0,,0,0,43.5,22,198.1,1023.4,1.1,16,243,20.8,8,10,2022-03-20 6:45:32,2022-03-20 18:53:38,0.53,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,KCSG"
"Auburn, Alabama",,22080,3/21/2022,23.9,3.3,14.4,23.9,3.3,14.4,1.5,49.4,0,0,0,,0,0,31.6,22.2,139.8,1023.4,0,16,247.2,21.3,8,10,2022-03-21 6:44:13,2022-03-21 18:54:21,0.56,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,72026563833,KAUO,72225013829,KLSF,72225593842,AU556,KCSG,TKSA1,72228403892"
"Auburn, Alabama",,22081,3/22/2022,25.7,13.3,19.1,25.7,13.3,19.1,10.8,59.9,0.79,100,4.17,rain,0,0,52.8,31.6,144.8,1015.8,30.7,16,206.4,17.9,8,10,2022-03-22 6:42:55,2022-03-22 18:55:04,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22082,3/23/2022,23.9,14.4,20.2,23.9,14.4,20.2,15.4,75.6,7.69,100,25,rain,0,0,58,33.3,216,1009.3,77,15.5,103,8.9,5,30,2022-03-23 6:41:36,2022-03-23 18:55:47,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22083,3/24/2022,19.4,8.4,14.2,19.4,7.2,14,3.5,52.1,0,0,0,,0,0,35.3,20.4,258.6,1014.1,31.2,16,206.2,17.7,8,10,2022-03-24 6:40:17,2022-03-24 18:56:29,0.71,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22084,3/25/2022,18.4,9.4,13.7,18.4,7.7,13.6,3.8,52.9,0,0,0,rain,0,0,50.3,27.7,276.8,1014.5,37,15.8,217.8,18.7,7,10,2022-03-25 6:38:59,2022-03-25 18:57:11,0.77,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22085,3/26/2022,18.9,8.8,13.6,18.9,6.8,13.3,0.1,44.5,0,0,0,,0,0,48.3,33.5,292.9,1016.1,0,16,252.1,21.8,9,10,2022-03-26 6:37:40,2022-03-26 18:57:54,0.83,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22086,3/27/2022,20.7,7.2,13.8,20.7,5.4,13.5,-0.2,40,0,0,0,,0,0,42.5,20.5,280.8,1018.4,13.1,15.8,212.2,18.4,8,10,2022-03-27 6:36:22,2022-03-27 18:58:36,0.88,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22087,3/28/2022,23.4,7.8,15.3,23.4,6.2,15,2,42,0,0,0,,0,0,31.7,18.3,158.3,1019.9,2.3,16,242.4,20.8,8,10,2022-03-28 6:35:04,2022-03-28 18:59:18,0.92,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,22088,3/29/2022,25,11.6,18.2,25,11.6,18.2,7.1,48.8,0,0,0,,0,0,32.8,20.4,133.8,1019.9,22.6,16,187.8,16.1,8,10,2022-03-29 6:33:45,2022-03-29 19:00:01,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22089,3/30/2022,27.9,14.2,20.7,27.4,14.2,20.7,11.4,56.9,0,0,0,,0,0,61.1,46,154.1,1012.7,11.8,15.9,171.7,14.8,7,10,2022-03-30 6:32:27,2022-03-30 19:00:43,0.99,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22090,3/31/2022,21.7,12.9,17.5,21.7,12.9,17.5,12.5,74.3,36.34,100,29.17,rain,0,0,62.9,44.3,237.3,1007.7,58.9,15.2,175.6,15,7,10,2022-03-31 6:31:09,2022-03-31 19:01:25,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22091,4/1/2022,20,7.2,14,20,7.2,13.9,4.4,56.3,0,0,0,,0,0,27.7,18.3,256,1016.6,0,16,263.4,22.9,9,10,2022-04-01 6:29:52,2022-04-01 19:02:07,0,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22092,4/2/2022,19.4,8.8,13.6,19.4,7.1,13.2,4.2,53.9,0,0,0,,0,0,24.8,14.5,132.6,1017.6,3.9,16,102,8.8,4,10,2022-04-02 6:28:34,2022-04-02 19:02:49,0.01,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22093,4/3/2022,22.9,8.3,16,22.9,7.2,15.7,5.8,53,0,0,0,,0,0,31.7,20.5,271.1,1016,0,16,262.7,22.5,9,10,2022-04-03 6:27:17,2022-04-03 19:03:31,0.03,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,22094,4/4/2022,25,9.3,17.4,25,7.6,17.2,2.9,39.7,0,0,0,,0,0,21.2,12.9,98.3,1015.2,0,16,260.7,22.7,8,10,2022-04-04 6:26:00,2022-04-04 19:04:13,0.05,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22095,4/5/2022,18.4,13.8,16.1,18.4,13.8,16.1,13.3,84.9,66.6,100,45.83,rain,0,0,79.6,33.2,173.3,1008.8,67.4,13.1,15.9,1.3,1,10,2022-04-05 6:24:44,2022-04-05 19:04:55,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22096,4/6/2022,25.7,16.7,19.8,25.7,16.7,19.8,19.2,96.9,25.88,100,45.83,rain,0,0,61.7,18.3,204,1007,86.4,7.6,69,5.6,4,100,2022-04-06 6:23:28,2022-04-06 19:05:38,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22097,4/7/2022,20.7,12.2,16.5,20.7,12.2,16.5,6.6,56.9,4.59,100,8.33,rain,0,0,46.1,29.4,297.6,1009.4,38.9,15.8,276.1,23.7,9,10,2022-04-07 6:22:12,2022-04-07 19:06:20,0.17,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,22098,4/8/2022,16.7,7.2,11.4,16.7,5.4,10.7,1.2,51.1,0,0,0,rain,0,0,54.8,36.9,268.8,1012.9,44.7,16,216.8,18.8,8,10,2022-04-08 6:20:56,2022-04-08 19:07:02,0.21,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22099,4/9/2022,15.7,4.4,9.5,15.7,1.3,8.1,-0.5,52.8,0,0,0,,0,0,46.6,29.5,266.4,1017.1,37.6,16,274.2,23.7,9,10,2022-04-09 6:19:42,2022-04-09 19:07:44,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22100,4/10/2022,23.9,5.6,14.9,23.9,4.6,14.9,3.3,50.6,0,0,0,,0,0,29.5,22.1,148.4,1019.6,0,16,276.4,24,9,10,2022-04-10 6:18:27,2022-04-10 19:08:27,0.31,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22101,4/11/2022,20.7,10.6,16,20.7,10.6,16,11.2,74,0,0,0,rain,0,0,33.5,18.2,172.4,1020.4,20.1,16,122.8,10.6,7,10,2022-04-11 6:17:13,2022-04-11 19:09:09,0.35,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22102,4/12/2022,26.2,12.2,19.6,26.2,12.2,19.6,14.2,73.4,0,0,0,,0,0,35.3,20.4,151.2,1020.3,35.5,16,201.6,17.5,7,10,2022-04-12 6:16:00,2022-04-12 19:09:52,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,22103,4/13/2022,24.4,17.2,20.6,24.4,17.2,20.6,15.9,75.1,0,0,0,,0,0,43.7,27.7,176.4,1016.6,42.5,16,148,12.9,5,10,2022-04-13 6:14:47,2022-04-13 19:10:34,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22104,4/14/2022,25,15.7,19.6,25,15.7,19.6,12.7,68.5,2.69,100,20.83,rain,0,0,57.1,25.7,281.1,1016.3,46.3,15.7,204.1,17.5,7,10,2022-04-14 6:13:34,2022-04-14 19:11:17,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,22105,4/15/2022,25.7,9.9,18.4,25.7,8.2,18.3,5,44.2,0,0,0,,0,0,37.1,24,85.1,1020.1,0,16,285.5,24.8,9,10,2022-04-15 6:12:23,2022-04-15 19:12:00,0.49,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22106,4/16/2022,21.7,15.7,18,21.7,15.7,18,15.7,87,18.97,100,33.33,rain,0,0,43.9,18.2,200.8,1017.5,69.5,14,89.3,7.8,6,10,2022-04-16 6:11:11,2022-04-16 19:12:42,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22107,4/17/2022,22.9,15.7,17.9,22.9,15.7,17.9,17.2,95.9,35.93,100,29.17,rain,0,0,51.8,12.9,140.5,1015.7,91.1,9,77.8,6.7,5,10,2022-04-17 6:10:01,2022-04-17 19:13:25,0.51,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22108,4/18/2022,21.2,10.7,16.8,21.2,10.7,16.8,13.9,84.1,7.23,100,16.67,rain,0,0,45.2,26,284.1,1016,56.1,15.4,165.9,14.4,6,30,2022-04-18 6:08:51,2022-04-18 19:14:08,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22109,4/19/2022,19.4,5.7,11.9,19.4,3.3,11.1,2.4,57.6,0,0,0,,0,0,38.2,24,246,1023.4,0,16,290.6,25.1,9,10,2022-04-19 6:07:42,2022-04-19 19:14:51,0.55,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22110,4/20/2022,22.2,7.2,15.5,22.2,5.5,14.9,4.9,52.5,0,0,0,,0,0,37.1,22.2,112.1,1025.2,0,16,273.4,23.8,9,10,2022-04-20 6:06:34,2022-04-20 19:15:35,0.59,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,22111,4/21/2022,25,14.3,19.2,25,14.3,19.2,13.1,69.7,0,0,0,,0,0,38.5,20.4,115.2,1027.9,12,16,256.7,22,9,10,2022-04-21 6:05:26,2022-04-21 19:16:18,0.64,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,AU556,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22112,4/22/2022,26.7,14.3,20.8,26.8,14.3,20.8,13.4,64.7,0,0,0,,0,0,33.5,20.5,123.7,1027.8,0,16,278,24.1,9,10,2022-04-22 6:04:20,2022-04-22 19:17:01,0.7,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22113,4/23/2022,26.7,15,21.1,26.9,15,21.1,13.6,63.9,0,0,0,,0,0,29.6,22.3,120.5,1023.8,6.1,16,281.5,24.3,9,10,2022-04-23 6:03:14,2022-04-23 19:17:44,0.75,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22114,4/24/2022,26.2,15.3,21.2,26.2,15.3,21.2,15.1,69.6,0,0,0,,0,0,29.5,18.2,122.8,1021.8,17.9,16,242.5,21,9,10,2022-04-24 6:02:09,2022-04-24 19:18:28,0.81,Clear,Clear conditions throughout the day.,clear-day,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22115,4/25/2022,28.4,16.1,22.4,28.8,16.1,22.6,16.5,71.1,0,0,0,,0,0,29.5,18.3,139.9,1020.3,44.5,15.9,232.2,20.2,8,30,2022-04-25 6:01:04,2022-04-25 19:19:11,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KALX,TKGA1,KAUO,72225013829,KLSF,72225593842,72228403892,KCSG,TKSA1"
"Auburn, Alabama",,22116,4/26/2022,22.2,13.4,18.5,22.2,13.4,18.5,16.1,86,0.49,100,4.17,rain,0,0,28.4,18.4,295.9,1021.2,47.7,16,104.7,9.1,5,10,2022-04-26 6:00:01,2022-04-26 19:19:55,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KALX,TKGA1,KAUO,72026563833,72225013829,KLSF,72225593842,72036363872,TKSA1,72228403892,KCSG"
"Auburn, Alabama",,22117,4/27/2022,24.4,8.9,16.4,24.4,6.6,16,6.4,54.6,0,0,0,,0,0,29.9,20.3,98.9,1021.1,0,15.6,289,24.9,9,10,2022-04-27 5:58:59,2022-04-27 19:20:39,0.95,Clear,Clear conditions throughout the day.,clear-day,"TKGA1,KAUO,D7038,72225013829,KLSF,72225593842,TKSA1,72228403892,KCSG"
