Week,Julian_Day,Date,Time,Habitat.type,Group #,Drift fence,Trap #,Board #,Humid (r.h.),sun *,Temp (deg C),Spiders,Scorpions,beetles,Ants,millipedes,Crickets,Roaches,Isopods,centipedes,snails,Worms,harvestmen,Earwigs,Other Captures,Bucket Flooded? Note Depth,Comments,Class
2,22056,2/25/2022,12:00,Forest,,6,3,,96,,15,1,,0,,0,,,,0,0,,0,,,,,Ecology (Fri section)
2,22056,2/25/2022,12:00,Forest,,6,4,,96,1,15,11,,0,,1,,,,0,0,,0,,,,,Ecology (Fri section)
1,22049,2/18/2022,12:00,Forest,,6,,46,,,,,,,,,,,,,,,,,,,,Ecology (Fri section)
1,22049,2/18/2022,12:00,Forest,3,6,,41,86,3,53,1,,,,,,,,,,,,,,,some debris,Ecology (Fri section)
1,22049,2/18/2022,12:00,Forest,,6,,40,74,3,,0,,0,,1,,,,0,1,,0,,,,,Ecology (Fri section)
1,22049,2/18/2022,12:00,Forest,,6,,42,79,3,53,0,,0,,0,,,,0,1,,0,,,,,Ecology (Fri section)
1,22049,2/18/2022,12:00,Forest,,6,,50,81,3,53,0,,0,,0,,,,0,1,,0,,,,,Ecology (Fri section)
2,22056,2/25/2022,12:00,Forest,,6,,46,,,,,,,,,,,,,,,,,,,,Ecology (Fri section)
2,22056,2/25/2022,12:00,Forest,2,6,,41,94,1,15,0,,0,,0,,,,0,0,,0,,,,,Ecology (Fri section)
2,22056,2/25/2022,12:00,Forest,,6,,40,95,1,15,0,,1,,0,,,,0,1,,0,,,,,Ecology (Fri section)
2,22056,2/25/2022,12:00,Forest,,6,,42,95,,,2,,,50+,,,,,,3,2,,,"50+ ants, 2 worms",,,Ecology (Fri section)
2,22056,2/25/2022,12:00,Forest,,6,,50,95,,,2,,,,,,,,,3,,,,,,,Ecology (Fri section)
1,22174,6/23/2022,9:00,Forest,,6,4,,,,,,,10,,1,,,1,2,,,,,,,,STEER
1,22174,6/23/2022,9:00,Forest,,6,2,,,,,,,3,,,,,,,,,,,,,,STEER
1,22174,6/23/2022,9:00,Forest,,6,3,,,,,,,4,,,,1,,,,,,,,,,STEER
1,22174,6/23/2022,9:00,Forest,,6,4,,,,,,,5,,1,1,1,,1,,,,,,,,STEER
1,22175,6/24/2022,9:00,Forest,,6,4,,,,,,,1,,,,,,,,,1,,2 springtails,,,STEER
1,22175,6/24/2022,9:00,Forest,,6,2,,,,,,,5,,,,,,,,,1,2,,,,STEER
1,22175,6/24/2022,9:00,Forest,,6,3,,,,,,,2,,,,,,1,,,,,,,,STEER
1,22175,6/24/2022,9:00,Forest,,6,1,,,,,,,2,,3,,1,,,,,,2,3 springtails,,,STEER
2,22178,6/27/2022,9:00,Forest,,6,1,,,,,2,,,,,,,,,,,,,,,,STEER
2,22178,6/27/2022,9:00,Forest,,6,2,,,,,,,,,,,,,,,,,,,,,STEER
2,22178,6/27/2022,9:00,Forest,,6,3,,,,,,,,,,,,,,,,,,,,,STEER
2,22178,6/27/2022,9:00,Forest,,6,4,,,,,,,,2,,5,,,,,,,,,,,STEER
2,22179,6/28/2022,9:00,Forest,,6,4,,,,,1,,2,,1,,,,,,,,,,,,STEER
2,22179,6/28/2022,9:00,Forest,,6,3,,,,,,,1,,,,,,,,,,,,,,STEER
2,22179,6/28/2022,9:00,Forest,,6,2,,,,,1,,1,,,,1,,,,,,,,,,STEER
2,22179,6/28/2022,9:00,Forest,,6,1,,,,,,,1,,,1,,,,1,,,,,,,STEER
2,22180,6/29/2022,9:00,Forest,,6,4,,,,,1,,1,,,,1,,,,,,,,,,STEER
2,22180,6/29/2022,9:00,Forest,,6,2,,,,,,,2,,,2,,,,,,,,1 assasin bug,,,STEER
2,22180,6/29/2022,9:00,Forest,,6,3,,,,,,,1,,,,,,1,,,,,,,,STEER
2,22180,6/29/2022,9:00,Forest,,6,1,,,,,,,4,,,,,,,,,,,,,,STEER
2,22181,6/30/2022,9:00,Forest,,6,4,,,,,,,5,,,2,,1,,,,,,,,,STEER
2,22181,6/30/2022,9:00,Forest,,6,2,,,,,,,3,,,2,,,,,,,,,,,STEER
2,22181,6/30/2022,9:00,Forest,,6,3,,,,,,,3,,,,1,,2,,,,,,,,STEER
2,22181,6/30/2022,9:00,Forest,,6,1,,,,,,,1,,,,,,1,,,1,,,,,STEER
1,22242,8-30-22,,Forest,1,6,4,,71.8,3,31.1,2,0,1,0,1,0,0,0,1,0,0,0,0,,no,,Ecology(Tues section)
1,22242,8-30-22,,Forest,1,6,,50,70.5,3,31.1,1,,2,,,,,,,,,,,,,,Ecology
1,22242,8-30-22,,Forest,2,6,3,,71.8,,31.1,1,2,1,2,,,,,,,,1,,,no,,Ecology
1,22242,8-30-22,,Forest,2,6,,49,83.8,,31.1,,1,,2,,,,,,2,,,,,no,,Ecology
1,22242,8-30-22,,Forest,3,6,1,,71.8,2,31.1,1,6,2,3,0,0,0,1,0,1,0,0,0,,no,,Ecology
1,22242,8-30-22,,Forest,3,6,,40,81.6,2,31.1,0,0,2,3,0,0,0,0,0,0,0,0,0,,no,,Ecology
1,22242,8-30-22,,Forest,4,6,2,,71.8,2,31.1,0,2,1,0,0,0,0,0,0,0,0,5,0,,no,,Ecology (Tues Section)
1,22242,8-30-22,,Forest,4,6,,42,72.3,2,31.1,0,0,0,0,0,0,0,0,0,1,0,2,0,2 termites,no,,Ecology (Tues Section)
1,22241,8-29-22,,Forest,4,6,4,,66.9,2,30.8,1,5,2,0,1,0,0,14,1,0,0,1,0,,,,Ecology (Mon Section)
1,22241,8-29-22,,Forest,4,6,,50,72.1,2,26,0,0,0,0,0,0,4,0,0,0,0,0,,,,,Ecology (Mon Section)
1,22241,8-29-22,,Forest,2,6,2,,66.9,2,30.8,1,0,0,0,0,0,1,0,0,0,0,1,0,,,,Ecology (Mon Section)
1,22241,8-29-22,,Forest,2,6,,47,71.9,2,30.7,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Ecology (Mon Section)
1,22241,8-29-22,,Forest,3,6,3,,66.9,2,30.5,0,1,6,0,0,0,0,0,0,0,0,0,0,,,,Ecology
1,22241,8-29-22,,Forest,3,6,,48,66.9,2,30.5,1,0,1,3,0,0,0,0,0,1,0,0,0,,,,Ecology
1,22241,8-29-22,,Forest,1,6,1,,67,2,,1,3,5,4,0,0,0,0,0,0,0,0,0,Eastern Narrow Mouth Toad,,,Ecology (Mon Section)
1,22241,8-29-22,,Forest,1,6,,40,67,2,,0,0,0,5,0,1,0,0,0,0,0,2,0,,,,Ecology (Mon Section)
,22243,8-31-22,,Forest,1,6,1,,65.7,3,31.2,,,2,,,1,,,,,,,,mushrooms,,,Ecology
,22243,8-31-22,,Forest,1,6,,40,79.8,3,31.2,,,,6,,2,,,,,,1,,,,,Ecology
,22243,8-31-22,,Forest,2,6,2,,65.7,3,31.1,,,,1,,,,1,,1,,1,,2 misc. bugs,,Tree shade,Ecology
,22243,8-31-22,,Forest,2,6,,50,78.7,3,31.1,1,,,4,,,,,,,,,,,,Tree shade,Ecology
,22243,8-31-22,,Forest,3,6,3,,65.7,2,31.2,,,2,,,,,,,,,,,1 catipiller,,,Ecology
,22243,8-31-22,,Forest,3,6,,41,79.9,2,31.2,,4,,50,,,,,,,,,,,,,Ecology
,22243,8-31-22,,Forest,4,6,4,,76,3,31.2,,2,1,,1,,,1,1,1,1,,,1 caterpillar,,,Ecology
,22243,8-31-22,,Forest,4,6,,42,65.7,3,31.2,1,,,,,,,,,,,,,lavae,,,Ecology
09/19,22262,09/19/22,12:00,Forest,1,6,1,,48,,31.7,,,,3,,,,1,,,,,,,,,Ecology
,22262,09/19/22,12:00,Forest,1,6,,40,,,,,1,1,10,,,,1,,,,,,,,,Ecology
09/19,22262,09/19/22,12:30,Forest,2,6,2,,45.9,,29.2,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,Ecology
,22262,09/19/22,12:30,Forest,2,6,,42,48.1,,29.2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,Ecology
09/19,22262,09/19/22,12:30,Forest,3,6,3,,46.7,,29.2,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,Ecology
,22262,09/19/22,12:30,Forest,3,6,,41,44.7,,29.2,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,Ecology
09/19,22262,09/19/22,12:30,Forest,4,6,1,,,,29.2,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,Ecology
,22262,09/19/22,12:30,Forest,4,6,,50,53.8,,,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,Ecology
9/19,22263,9/20/2022,12:00,Forest,1,6,1,,89.1,1,27.1,0,1,1,0,0,0,0,0,0,1,0,0,0,,,,Ecology
9/19,22263,9/20/2022,12:00,Forest,1,6,,40,86.9,1,27.1,0,0,0,2,0,0,0,0,0,0,1,0,0,,,,Ecology
9/19,22263,9/20/2022,12:00,Forest,2,6,2,,87.1,3,27.1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,Ecology
9/19,22263,9/20/2022,12:00,Forest,2,6,,42,87.8,3,27.1,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,Ecology
9/19,22263,9/20/2022,12:00,Forest,3,6,3,,87.1,3,27.1,0,4,0,0,0,0,0,0,1,0,1,0,0,,,No Board Number recorded was at bucket 3,Ecology
9/19,22263,9/20/2022,12:00,Forest,3,6,,,88.8,3,27.1,1,2,0,0,0,0,1,0,0,0,0,0,0,,,,Ecology
9/19,22263,9/20/2022,12:00,Forest,4,6,4,,87.1,3,27.1,0,2,1,1,0,0,0,0,1,0,1,0,0,,,,Ecology
9/19,22263,9/20/2022,12:00,Forest,4,6,,50,85.6,3,27.1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,Ecology
9/19,22264,9/21/2022,12:30,Forest,1,6,1,,55,2,30.2,0,0,1,0,0,0,0,0,0,1,0,1,0,,,,Ecology
9/19,22264,9/21/2022,12:30,Forest,1,6,,41,74.5,2,30.2,0,1,0,20,0,0,0,0,0,0,0,0,0,,,,Ecology
9/19,22264,9/21/2022,12:30,Forest,2,6,2,,55,3,30.2,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,Ecology
9/19,22264,9/21/2022,12:30,Forest,2,6,,42,75.4,3,30.2,1,0,0,2,0,0,0,0,0,2,0,0,0,,,,Ecology
9/19,22264,9/21/2022,12:30,Forest,3,6,3,,55,2,30.2,0,0,2,1,0,0,0,0,0,0,0,1,0,,,,Ecology
9/19,22264,9/21/2022,12:30,Forest,3,6,,49,82.4,2,30.2,0,2,0,3,0,0,1,0,0,5,0,0,1,,,,Ecology
9/19,22264,9/21/2022,12:30,Forest,4,6,4,,55,3,30.2,0,0,3,0,0,0,0,0,0,0,1,1,0,,,,Ecology
9/19,22264,9/21/2022,12:30,Forest,4,6,,50,75.3,3,30.2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Ecology
9/19,22265,9/22/2022,12:30,Forest,1,6,1,,55.3,3,33.2,,5,1,,,,,,,,,5,,,,,Ecology
9/19,22265,9/22/2022,12:30,Forest,1,6,,40,64.3,3,33.2,,1,,5,,,,,,,,,,,,,Ecology
9/19,22265,9/22/2022,12:30,Forest,2,6,2,,55.3,3,33.2,,,,,,,,,,,,2,1,,,,Ecology
9/19,22265,9/22/2022,12:30,Forest,2,6,,42,76.1,3,33.2,,,,,,,,,,1,,,,,,,Ecology
9/19,22265,9/22/2022,12:30,Forest,3,6,3,,55.3,3,33.2,2,,,,,,,,,,,,,,,,Ecology
9/19,22265,9/22/2022,12:30,Forest,3,6,,49,67.7,3,33.2,,,1,2,1,,,,,2,,,,,,,Ecology
9/19,22265,9/22/2022,12:30,Forest,4,6,4,,55.3,3,33.2,,,2,10,,,,,,,,2,,,,,Ecology
9/19,22265,9/22/2022,12:30,Forest,4,6,,50,72.6,3,33.2,,,,,,,,,,,,,,,,,Ecology
,22244,09/01/2022,,Forest,1,6,1,,62.5,,31.2,,2,1,22,,,,2,,,,2,,1 caterpillar,,,Ecology
,22244,09/01/2022,,Forest,1,6,,50,74.2,,11,,,1,,,,,,,,,,,,,,Ecology
,22244,09/01/2022,,Forest,2,6,2,,62.5,2,31.2,1,,,50,,,,,,,,,,Dead caterpilar being eaten by about 50 ants,,,Ecology
,22244,09/01/2022,,Forest,2,6,,42,80.4,2,,3,1,,5,,,,,,,,,,,,,Ecology
,22244,09/01/2022,,Forest,3,6,3,,60.5,,31.2,1,,,,,,,,,,,2,,,,,Ecology
,22244,09/01/2022,,Forest,4,6,1,,,,,,,,,,1,,,,,1,,,Scorpion,,,Ecology (Thr 003)
,22244,09/01/2022,,Forest,4,6,,41,65.3,,,,,,1,,,,,,,,,,"mold,fungus",,,Ecology (Thr 003)
,22251,9/8/2022,9:40,Forest,,6,1,,,,,,6,2,,,,,1,,,,,,,,,Vert bio
,22251,9/8/2022,9:40,Forest,,6,2,,,,,,,,,,,,,,,,,,,,,Vert bio
,22251,9/8/2022,9:40,Forest,,6,3,,,,,,5,,,,,,,,,,1,,,,,Vert bio
,22251,9/8/2022,9:40,Forest,,6,4,,,,,,4,4,,,,,,,3,,,,,,,Vert bio
,22252,9/9/2022,14:50,Forest,,6,1,,,,,,4,1,,,,,,,,,,,,,,Vert bio
,22252,9/9/2022,14:50,Forest,,6,2,,,,,,3,,,,,1,,,,,1,,,,,Vert bio
,22252,9/9/2022,14:50,Forest,,6,3,,,,,,,2,,,,,,,,,,,1 sliverfish,,,Vert bio
,22252,9/9/2022,14:50,Forest,,6,4,,,,,,4,,,,1,,,,,,1,,,,,Vert bio
,22259,9/16/2022,15:10,Forest,,6,1,,,,,,2,3,,,,,,,,,,,,,,Vert bio
,22259,9/16/2022,15:10,Forest,,6,2,,,,,,2,,,,,,,,,,,,,,,Vert bio
,22259,9/16/2022,15:10,Forest,,6,3,,,,,,1,,>3,,,,,,1,,,,,,,Vert bio
,22259,9/16/2022,15:10,Forest,,6,4,,,,,1,3,,,,,,,,1,1,,,1 silverfish,,,Vert bio
,22260,9/17/2022,8:37,Forest,,6,1,,,,,1,1,,,,,,,,,1,,,,,,Vert bio
,22260,9/17/2022,8:37,Forest,,6,2,,,,,,,,,,,,,,,,,,,,,Vert bio
,22260,9/17/2022,8:37,Forest,,6,3,,,,,,1,2,,,,,,,,,,,,,,Vert bio
,22260,9/17/2022,8:37,Forest,,6,4,,,,,1,1,,,,,,,,,2,1,,,,,Vert bio
,22272,9/29/2022,8:57,Forest,,6,1,,,,,,1,,40+,,,,,,,1,,,,,,Vert bio
,22272,9/29/2022,8:57,Forest,,6,2,,,,,,,,,,,,,,,,,,,,no inverts,Vert bio
,22272,9/29/2022,8:57,Forest,,6,3,,,,,,1,,,,,,,,,,,,,,,Vert bio
,22272,9/29/2022,8:57,Forest,,6,4,,,,,,,,,,,,,,,,,,,,no inverts,Vert bio
,22273,9/30/2022,14:45,Forest,,6,1,,,,,,,,10+,,,,,,,,,,,,,Vert bio
,22273,9/30/2022,14:45,Forest,,6,2,,,,,,,,,,,,,,,,,,,,no inverts,Vert bio
,22273,9/30/2022,14:45,Forest,,6,3,,,,,,2,,,,,,,,,,,,,,,Vert bio
,22273,9/30/2022,14:45,Forest,,6,4,,,,,,,1,,,,,2,,,,,,,,,Vert bio
,22274,10/1/2022,8:26,Forest,,6,1,,,,,,1,,,,,,,,,,,,,,,
,22274,10/1/2022,8:26,Forest,,6,2,,,,,,,,,,,,,,,,,,,,,
,22274,10/1/2022,8:26,Forest,,6,3,,,,,,1,,,,,,,,,,,,,,,
,22274,10/1/2022,8:26,Forest,,6,4,,,,,,,1,,,,,,,,,,,,,,
,22275,10/2/2022,,Forest,,6,4,,,,,,,,1,,,,,,,,,,,,,
,22275,10/2/2022,,Forest,,6,3,,,,,,,,,,,,,,,,,,,,unidentified insect - midge-like?,
,22275,10/2/2022,,Forest,,6,2,,,,,,,,1,,,,,,,,,,,,,
,22275,10/2/2022,,Forest,,6,1,,,,,,,,,,,,,,,,,,,,no captures,
,22286,10/13/2022,9:25,Forest,,6,1,,,,,,,,,,,,,,,,,,,,No inverts,Vert bio
,22286,10/13/2022,9:25,Forest,,6,2,,,,,,,,,,,,,,,,,,,,No inverts,Vert bio
,22286,10/13/2022,9:25,Forest,,6,3,,,,,,,,,,,,,,,,,,,,No inverts,Vert bio
,22286,10/13/2022,9:25,Forest,,6,4,,,,,,,3,,,,,,,,,,1,,,,Vert bio
,22287,10/14/2022,,Forest,,6,1,,,,,,,1,,,,,,1,,,,,,,,Vert bio
,22287,10/14/2022,,Forest,,6,2,,,,,,,,,,,,,,,,,,,,,Vert bio
,22287,10/14/2022,,Forest,,6,3,,,,,,,,,,1,,,,,,,,1 unknown,,,Vert bio
,22287,10/14/2022,,Forest,,6,4,,,,,,,2,,,,1,,,,,,,,,,Vert bio
,22293,10/20/2022,8:52,Forest,,6,1,,,,,,,,,,,,,,,,,,,,No inverts,Vert bio
,22293,10/20/2022,8:52,Forest,,6,2,,,,,,,1,4,1,,,,,,,,,,,,Vert bio
,22293,10/20/2022,8:52,Forest,,6,3,,,,,,,,,,,,,,,,,,,,No inverts,Vert bio
,22293,10/20/2022,8:52,Forest,,6,4,,,,,,,,,,,,,,,,,,,,No inverts,Vert bio
,22294,10/21/2022,14:27,Forest,,6,1,,,,,,,,,1,,,,,,,,,,,,Vert bio
,22294,10/21/2022,14:27,Forest,,6,2,,,,,,,,,,,,,,1,,,,,,,Vert bio
,22294,10/21/2022,14:27,Forest,,6,3,,,,,,,,1,2,,,,,,,,,,,,Vert bio
,22294,10/21/2022,14:27,Forest,,6,4,,,,,,,,5,1,,,,,,,1,,1 wasp,,,Vert bio
,22295,10/22/2022,8:25,Forest,,6,1,,,,,,,,,,,,,,,,,,,,,Vert bio
,22295,10/22/2022,8:25,Forest,,6,2,,,,,,,,,1,,,,,,,,,,,,Vert bio
,22295,10/22/2022,8:25,Forest,,6,3,,,,,,,1,,,,,,,,,,,,,,Vert bio
,22295,10/22/2022,8:25,Forest,,6,4,,,,,,,,,,,,,,,,,,,,,Vert bio
,22301,10/28/2022,14:20,Forest,,6,1,,,,,1,,,,1,1,,,,,,,,,,,Vert bio
,22301,10/28/2022,14:20,Forest,,6,2,,,,,,,,,,,,,,,,,,"caterpillar, silverfish",,,Vert bio
,22301,10/28/2022,14:20,Forest,,6,3,,,,,1,1,,,,,,,,,,,,,,,Vert bio
,22301,10/28/2022,14:20,Forest,,6,4,,,,,,1,,,,1,,,,,,,,,,,Vert bio
,22308,11/4/2022,14:32,Forest,,6,1,,56.2,,76.4,,,,,,,,,,,,,,,,,Vert bio
,22308,11/4/2022,14:32,Forest,,6,2,,56.2,,76.4,1,1,1,,,,,,,,,,,,,,Vert bio
,22308,11/4/2022,14:32,Forest,,6,3,,56.2,,76.4,,,,,,,,,,,,,,1 silverfish,,,Vert bio
,22308,11/4/2022,14:32,Forest,,6,4,,56.2,,76.4,,,2,,,,,,,,,,,,,,Vert bio
,22309,11/5/2022,8:27,Forest,,6,1,,69.1,,68.2,,,,,,,,,,1,,,,,,,Vert bio
,22309,11/5/2022,8:27,Forest,,6,2,,69.1,,68.2,,,,,,,,,,,,,,,,,Vert bio
,22309,11/5/2022,8:27,Forest,,6,3,,69.1,,68.2,,,,,,,,,,,,,,,,,Vert bio
,22309,11/5/2022,8:27,Forest,,6,4,,69.1,,68.2,,,,,,,,,,,,,,1 silverfish,,,Vert bio
,23040,2/9/2023,13:34,Forest,,6,1,,70.1,,74.7,4,,1,,1,,,,,,,,,,,,Herpetology
,23040,2/9/2023,13:34,Forest,,6,2,,70.1,,74.7,,,,,1,,1,,,,,,,,,,Herpetology
,23040,2/9/2023,13:34,Forest,,6,3,,70.1,,74.7,,,,,1,,,,,,,,,,,,Herpetology
,23040,2/9/2023,13:34,Forest,,6,4,,70.1,,74.7,,,1,,5,,,,,,,,,,,,Herpetology
,23041,2/10/2023,14:49,Forest,,6,1,,62.5,,57.7,1,,1,,,,,,1,,,,,,,,Herpetology
,23041,2/10/2023,14:49,Forest,,6,2,,62.5,,57.7,2,,,,1,,,,,,,,,,,,Herpetology
,23041,2/10/2023,14:49,Forest,,6,3,,62.5,,57.7,1,,,,,,,,,,,,,,,,Herpetology
,23041,2/10/2023,14:49,Forest,,6,4,,62.5,,57.7,1,,,,1,,,,,1,,,,,,,Herpetology
,23061,3/2/2023,,Forest,,6,1,,,,,,,,,,,,,,,,,,,,,Herpetology
,23061,3/2/2023,,Forest,,6,2,,,,,,,,,,,,,,,,,,,,,Herpetology
,23061,3/2/2023,,Forest,,6,3,,,,,,,,,,,,,,,,,,,,,Herpetology
,23061,3/2/2023,,Forest,,6,4,,,,,,,,,,,,,,,,,,,,,Herpetology
,23062,3/3/2023,14:35,Forest,,6,1,,,,,,2,,,2,,,,,1,,,,,,,Herpetology
,23062,3/3/2023,14:35,Forest,,6,2,,,,,,,,,,,,,,,,,,,,,Herpetology
,23062,3/3/2023,14:35,Forest,,6,3,,,,,,,,,,,1,,,1,,,,,,,Herpetology
,23062,3/3/2023,14:35,Forest,,6,4,,,,,,,,,,,,,,,,,,,,,Herpetology
,23075,3/16/2023,13:44,Forest,,6,1,,,,,,,,,,,,,,,,,,,,,Herpetology
,23075,3/16/2023,13:44,Forest,,6,2,,,,,,,,,,,,,,,,,,,,,Herpetology
,23075,3/16/2023,13:44,Forest,,6,3,,,,,,,,,,,,,,,,,,,,,Herpetology
,23075,3/16/2023,13:44,Forest,,6,4,,,,,,,,,,1,,,,,2,,,,,,Herpetology
,23076,3/17/2023,,Forest,,6,1,,,,,,,,,,,,,,,,,,,,,Herpetology
,23076,3/17/2023,,Forest,,6,2,,,,,,,,,,,,,,,,,,,,,Herpetology
,23076,3/17/2023,,Forest,,6,3,,,,,,,,,,,,,,,,,,,,,Herpetology
,23076,3/17/2023,,Forest,,6,4,,,,,,,,,,,,,,,,,,,,,Herpetology
,23023,1/23/2023,,Forest,1,6,1,,44.3,3,13.3,0,1,0,0,4,0,0,0,0,0,0,0,0,,,,Ecology
,23023,1/23/2023,,Forest,2,6,2,,44.3,3,13.3,0,0,3,0,0,0,1,0,0,0,0,0,0,,,,Ecology
,23023,1/23/2023,,Forest,3,6,3,,44.3,3,13.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,Ecology
,23023,1/23/2023,,Forest,4,6,4,,44.3,3,13.3,0,0,0,20,8,0,3,0,1,1,0,0,0,direct sun,,,Ecology
,23023,1/23/2023,,Forest,3,6,,49,44.3,3,13.3,1,0,0,0,1,0,0,0,0,1,0,0,0,1 cricket,,,Ecology
,23023,1/23/2023,,Forest,,6,,46,,,,,,,,,,,,,,,,,,,,Ecology
,23023,1/23/2023,,Forest,,6,,41,,,,,,,,,,,,,,,,,,,,Ecology
,23023,1/23/2023,,Forest,1,6,,40,44.3,3,13.3,0,0,1,0,0,0,0,0,1,0,1,0,0,,,,Ecology
,23023,1/23/2023,,Forest,2,6,,42,44.3,3,13.3,0,0,2,0,0,0,0,0,0,0,0,0,,,,,Ecology
,23023,1/23/2023,,Forest,,6,,50,,,,,,,,,,,,,,,,,,,,Ecology
,23024,1/24/2023,1,Forest,,6,1,,30.8,2,14.6,0,0,0,0,5,0,0,0,0,2,1,0,0,symphylan - 1,,,Ecology
,23024,1/24/2023,2,Forest,,6,2,,30.8,2,14.6,,,,,,,,,,1,,,,,,,Ecology
,23024,1/24/2023,3,Forest,,6,3,,30.8,1,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1 unknown fly,moisture in the bottom,,Ecology
,23024,1/24/2023,4,Forest,,6,4,,30.8,1,14.6,2,1,,,,,,,,,,,,,2.5,,Ecology
,23024,1/24/2023,3,Forest,,6,,49,30.8,2,14.6,,,,,,,,,,,,,,,,,Ecology
,23024,1/24/2023,,Forest,,6,,46,,,,,,,,,,,,,,,,,,,,Ecology
,23024,1/24/2023,,Forest,,6,,41,,,,,,,,,,,,,,,,,,,,Ecology
,23024,1/24/2023,1,Forest,,6,,40,30.8,2,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Ecology
,23024,1/24/2023,,Forest,,6,,42,30.8,2,14.6,,,,,,,,,,2,,,,,,,Ecology
,23024,1/24/2023,,Forest,,6,,50,30.8,1,14.6,,,,20,,,,,,2,,,1,,,,Ecology
,23025,1/25/2023,,Forest,1,6,1,,52.7,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no water,,Ecology
,23025,1/25/2023,,Forest,2,6,2,,52.7,1,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,No,,Ecology
,23025,1/25/2023,,Forest,3,6,3,,52.7,,19,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,Ecology
,23025,1/25/2023,,Forest,4,6,4,,53,1,19,3,,1,,,,,1,,,,,,,,,Ecology
,23025,1/25/2023,,Forest,,6,,49,52.7,1,19,,,,,,,,,,,,,,orange and blue fungus,,,Ecology
,23025,1/25/2023,,Forest,,6,,46,,,,,,,,,,,,,,,,,,,,Ecology
,23025,1/25/2023,,Forest,1,6,,41,52.7,1,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,n/a,,Ecology
,23025,1/25/2023,,Forest,,6,,40,,,,,,,,,,,,,,,,,,,,Ecology
,23025,1/25/2023,,Forest,2,6,,42,52.7,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,n/a,,Ecology
,23025,1/25/2023,,Forest,,6,,50,53,2,19,,,,50,,,,,,,3,,,20 terimtes,,,Ecology
,23026,1/26/2023,,Forest,1,6,1,,40.8,3,14.5,2,,4,,,,,,1,,,,,,,,Ecology
,23026,1/26/2023,,Forest,2,6,2,,40.8,3,14.5,,,,,1,,,,,,,,,1 silverfish-type creature,,,Ecology
,23026,1/26/2023,,Forest,3,6,3,,40.8,3,14.5,2,,1,,,,,,,,,,,,,,Ecology
,23026,1/26/2023,,Forest,4,6,4,,40.8,3,14.5,3,,,,,,,,,,,,,,,,Ecology
,23026,1/26/2023,,Forest,,6,,49,40.8,3,14.5,,,,,,,,,,,,,,,,,Ecology
,23026,1/26/2023,,Forest,,6,,46,,,,,,,,,,,,,,,,,,,,Ecology
,23026,1/26/2023,,Forest,,6,,41,40.8,3,14.5,,,,,,,,,,3,,,,,,,Ecology
,23026,1/26/2023,,Forest,,6,,40,,,,,,,,,,,,,,,,,,,,Ecology
,23026,1/26/2023,,Forest,,6,,42,,,,,,,,,,,,,,,,,,,,Ecology
,23026,1/26/2023,,Forest,,6,,50,,,,,,,,,,,,,,,,,,,,Ecology
,23027,1/27/2023,,Forest,1,6,1,,28.7,2,15,3,,,,,,,,,,,,,,,,Ecology
,23027,1/27/2023,,Forest,2,6,2,,28.7,3,15,,,,,,,,,,,,,,,,,Ecology
,23027,1/27/2023,,Forest,3,6,3,,28.7,2,15,,,1,1,,,,,,,,,,Dead beetle in site 6 B-3,,,Ecology
,23027,1/27/2023,,Forest,4,6,4,,28.7,2,15,3,,1,,,,,1,,1,,,,,,,Ecology
,23027,1/27/2023,,Forest,,6,,49,28.7,2,15,,,,,,,,,,,,,,,,,Ecology
,23027,1/27/2023,,Forest,,6,,46,,,,,,,,,,,,,,,,,,,,Ecology
,23027,1/27/2023,,Forest,,6,,41,,,,,,,,,,,,,,,,,,,,Ecology
,23027,1/27/2023,,Forest,4,6,,40,28.7,2,15,,,,3,,,,,,,,,,,,,Ecology
,23027,1/27/2023,,Forest,,6,,42,,,,,,,,,,,,,,,,,,,,Ecology
,23027,1/27/2023,,Forest,,6,,50,,,,,,,,,,,,,,,,,,,,Ecology
,23044,2/13/2023,,Forest,1,6,1,,30.1,3,19.8,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,Ecology
,23044,2/13/2023,,Forest,2,6,2,,30.1,3,19.8,0,0,1,0,0,1,0,0,0,0,0,0,0,,,,Ecology
